ID	MODEL	SEND	RECEIVE	LATENCY
874	squeezenet1.1-7	17732250970396866	17732251026661038	25644
330	mnist-8	17731691941634500	17731691998112358	25741
205	squeezenet1.1-7	17731514107401016	17731514163971010	25783
214	squeezenet1.1-7	17731531998892522	17731532055827372	25950
552	squeezenet1.1-7	17731936794383330	17731936851964734	26244
668	squeezenet1.1-7	17732032829615802	17732032888677004	26919
88	squeezenet1.1-7	17731392639413096	17731392700074952	27648
100	mobilenetv2-7	17731401526754526	17731401589651280	28667
677	mnist-8	17732038970009580	17732039033740360	29047
628	mobilenetv2-7	17731997795064584	17731997858970958	29127
859	squeezenet1.1-7	17732239172867960	17732239237380466	29404
373	mnist-8	17731727569217188	17731727633751444	29413
155	resnet18-v2-7	17731443501714692	17731443566457388	29508
157	resnet18-v2-7	17731444460001362	17731444524755954	29514
774	resnet18-v2-7	17732123942691172	17732124007532382	29553
763	resnet18-v2-7	17732112687505558	17732112752589738	29664
847	resnet18-v2-7	17732231989788950	17732232054906824	29679
931	resnet18-v2-7	17732314165720142	17732314230924642	29719
270	resnet18-v2-7	17731601390223066	17731601455483678	29745
726	resnet18-v2-7	17732069523025890	17732069588330732	29765
948	resnet18-v2-7	17732323407865418	17732323473181848	29770
812	mnist-8	17732184652346678	17732184717705318	29789
808	resnet18-v2-7	17732183455752704	17732183521134120	29800
713	resnet18-v2-7	17732063457428176	17732063522946760	29862
764	resnet18-v2-7	17732112942249980	17732113007848362	29898
902	squeezenet1.1-7	17732288174857752	17732288240514046	29925
187	resnet18-v2-7	17731498206747026	17731498272495276	29967
755	resnet18-v2-7	17732108357265822	17732108423066918	29991
429	resnet18-v2-7	17731811368525726	17731811434338824	29996
322	mnist-8	17731684031315816	17731684097234402	30044
319	squeezenet1.1-7	17731659844162700	17731659910235448	30115
900	resnet18-v2-7	17732287997660032	17732288063848542	30167
786	resnet18-v2-7	17732148411469944	17732148477787070	30226
658	resnet18-v2-7	17732027239510340	17732027306096312	30349
938	resnet18-v2-7	17732320304378184	17732320370986508	30359
940	resnet18-v2-7	17732320815779020	17732320882422802	30375
661	resnet18-v2-7	17732027597910660	17732027664573926	30384
176	resnet18-v2-7	17731473909473974	17731473976916264	30739
217	squeezenet1.1-7	17731534022483010	17731534092901670	32096
595	squeezenet1.1-7	17731976189670126	17731976260433582	32253
386	resnet18-v2-7	17731735771417420	17731735842189946	32257
276	mobilenetv2-7	17731614522808994	17731614593977212	32437
969	resnet18-v2-7	17732360374041200	17732360445279818	32469
966	resnet18-v2-7	17732357961153698	17732358032820664	32664
968	resnet18-v2-7	17732360003511756	17732360075290930	32716
170	resnet18-v2-7	17731471141736432	17731471213720674	32809
368	resnet18-v2-7	17731725212985692	17731725285250990	32937
411	resnet18-v2-7	17731759392824928	17731759465664522	33199
877	resnet18-v2-7	17732251657926186	17732251730769472	33201
525	resnet18-v2-7	17731915486798710	17731915559773388	33261
497	resnet18-v2-7	17731889381288080	17731889454347520	33299
905	resnet18-v2-7	17732292084552226	17732292157684582	33332
237	resnet18-v2-7	17731586253689442	17731586326854390	33347
876	resnet18-v2-7	17732251444592540	17732251517815520	33374
359	resnet18-v2-7	17731719344698062	17731719417936224	33381
680	resnet18-v2-7	17732040737979388	17732040811252808	33397
496	resnet18-v2-7	17731889259001500	17731889332295436	33406
815	resnet18-v2-7	17732187541667500	17732187614985320	33417
678	resnet18-v2-7	17732039315918780	17732039389304554	33448
851	resnet18-v2-7	17732234462150888	17732234535556062	33457
918	resnet18-v2-7	17732304100474632	17732304173903348	33467
745	resnet18-v2-7	17732101749083116	17732101822536262	33479
308	resnet18-v2-7	17731646191811108	17731646265521468	33596
742	resnet18-v2-7	17732099982159850	17732100055929438	33623
992	resnet18-v2-7	17732372832767520	17732372906811384	33748
49	squeezenet1.1-7	17731295558814190	17731295632895188	33765
391	mobilenetv2-7	17731743491145966	17731743565298324	33797
642	squeezenet1.1-7	17732016931100874	17732017005413360	33870
861	resnet18-v2-7	17732241323273388	17732241397601702	33877
559	resnet18-v2-7	17731944258764918	17731944333286706	33966
52	squeezenet1.1-7	17731298160126178	17731298234808506	34039
961	resnet18-v2-7	17732352969528002	17732353044278868	34070
324	resnet18-v2-7	17731690249112198	17731690323963674	34116
524	resnet18-v2-7	17731915398537410	17731915473420660	34130
360	squeezenet1.1-7	17731719530527826	17731719605494060	34168
641	squeezenet1.1-7	17732016852093734	17732016927171936	34219
235	resnet18-v2-7	17731586018263666	17731586093558998	34318
284	squeezenet1.1-7	17731625260784762	17731625336244458	34393
334	resnet18-v2-7	17731697399123292	17731697475035058	34599
776	resnet18-v2-7	17732124739000908	17732124816091120	35136
476	mobilenetv2-7	17731857693232140	17731857770640730	35281
242	mobilenetv2-7	17731589048261328	17731589127321372	36034
387	mobilenetv2-7	17731736148056372	17731736229208524	36988
501	squeezenet1.1-7	17731893077641632	17731893160830710	37916
477	mobilenetv2-7	17731857757808652	17731857841408292	38103
492	mnist-8	17731882280451964	17731882364393866	38259
480	squeezenet1.1-7	17731860068517700	17731860153228236	38610
469	mobilenetv2-7	17731854648942510	17731854733855220	38702
766	mobilenetv2-7	17732117082738324	17732117167988904	38856
539	mobilenetv2-7	17731926623277080	17731926709131008	39131
167	mobilenetv2-7	17731468289557098	17731468378034506	40326
912	squeezenet1.1-7	17732296735480248	17732296824861360	40738
614	mobilenetv2-7	17731989657307542	17731989746698060	40743
586	mnist-8	17731961225232644	17731961314811692	40829
127	mobilenetv2-7	17731428774321090	17731428865814630	41701
685	mobilenetv2-7	17732042241840200	17732042333945028	41980
598	squeezenet1.1-7	17731977000038674	17731977095064362	43311
238	resnet18-v2-7	17731587355324092	17731587450765618	43501
392	mobilenetv2-7	17731743903775270	17731743999229016	43506
37	densenet-9	17731288179740020	17731288278216032	44884
452	densenet-9	17731826531146034	17731826629777022	44954
314	densenet-9	17731654627734058	17731654726381862	44962
331	densenet-9	17731692376131698	17731692475244354	45174
43	densenet-9	17731290258352248	17731290357795512	45325
725	densenet-9	17732069324440916	17732069424193944	45466
467	densenet-9	17731853958596586	17731854058427924	45501
245	densenet-9	17731590131666834	17731590231728710	45607
809	densenet-9	17732183713359556	17732183813768976	45765
305	densenet-9	17731639649804506	17731639750328732	45817
895	densenet-9	17732286459385446	17732286559942562	45832
722	densenet-9	17732068944954482	17732069045847524	45985
138	densenet-9	17731436084529394	17731436185612184	46072
673	densenet-9	17732036739132952	17732036840250820	46088
977	densenet-9	17732363509754496	17732363610909664	46105
553	densenet-9	17731937147979472	17731937249242388	46154
886	resnet18-v2-7	17732280294282782	17732280395547596	46155
264	densenet-9	17731598997690870	17731599099200110	46266
788	densenet-9	17732148984296220	17732149085856266	46289
244	densenet-9	17731589817801774	17731589919426130	46319
610	densenet-9	17731988619208166	17731988720868386	46335
951	densenet-9	17732326621201842	17732326722985812	46391
504	densenet-9	17731896682642108	17731896784555878	46451
947	densenet-9	17732323295340268	17732323397585596	46602
787	densenet-9	17732148808352604	17732148910770126	46680
910	densenet-9	17732296294635926	17732296397200992	46747
731	densenet-9	17732073253438416	17732073356067728	46777
676	resnet18-v2-7	17732038942191266	17732039044875584	46802
655	densenet-9	17732024952900246	17732025056801248	47356
303	densenet-9	17731636543552448	17731636647799018	47514
954	densenet-9	17732329988182646	17732330092795364	47681
707	densenet-9	17732060975244874	17732061080291212	47878
206	densenet-9	17731514240531964	17731514345918766	48034
594	squeezenet1.1-7	17731975878629640	17731975984025176	48038
684	mobilenetv2-7	17732042232723782	17732042338130446	48043
937	densenet-9	17732320039883248	17732320145730276	48243
709	densenet-9	17732061097842916	17732061205206522	48935
130	densenet-9	17731430917921272	17731431026847764	49647
845	squeezenet1.1-7	17732230563140236	17732230672152368	49686
587	densenet-9	17731961908753342	17731962019488294	50471
868	mobilenetv2-7	17732242823611110	17732242934606340	50590
682	mobilenetv2-7	17732041706199646	17732041817679046	50811
158	densenet-9	17731446383725744	17731446496232498	51279
596	densenet-9	17731976310118572	17731976423767602	51799
89	densenet-9	17731392857313672	17731392971821584	52191
316	densenet-9	17731658182745460	17731658297378138	52248
417	densenet-9	17731762617711664	17731762732483830	52311
225	densenet-9	17731548100550726	17731548215647396	52459
309	densenet-9	17731651184918332	17731651300336586	52606
45	densenet-9	17731293947503688	17731294063038058	52659
286	densenet-9	17731626599012820	17731626714575358	52672
53	densenet-9	17731298267945458	17731298383621714	52723
57	densenet-9	17731306588338482	17731306704218592	52816
281	densenet-9	17731624490732780	17731624606807044	52905
500	densenet-9	17731892793383054	17731892909768708	53047
735	densenet-9	17732075916612572	17732076033529490	53289
491	mnist-8	17731882243692848	17731882360662674	53313
