ID	MODEL	SEND	RECEIVE	LATENCY
504	inception_v3	17735963809011894	17736061257363676	44415839
357	resnet18-v2-7	17735951299197182	17736048806114668	44442533
974	googlenet-9	17736006326691030	17736103932208576	44487473
407	inception_v3	17735959929352150	17736057564594664	44501022
793	googlenet-9	17735982132862526	17736079962962704	44589835
922	inception_v3	17735992273369256	17736090123443498	44598939
290	inception_v3	17735949280251162	17736047302804350	44677553
314	resnet50-v2-7	17735950368006076	17736048441922962	44700964
350	mnist-8	17735951249752620	17736049383923116	44728427
401	squeezenet1.1-7	17735959415507370	17736057740482748	44815394
777	resnet50-v2-7	17735981798031322	17736080219569656	44859406
698	mnist-8	17735976194474556	17736074729606352	44911181
602	densenet-9	17735969862059248	17736068412702800	44918251
502	resnet50-v2-7	17735963320867710	17736062219525246	45076872
999	inception_v3	17736008260545580	17736107234832752	45111343
989	resnet50-v2-7	17736006816571612	17736105956747892	45186953
764	resnet34-v2-7	17735980457576536	17736079962716246	45353299
826	resnet50-v2-7	17735982962897166	17736082615350436	45420443
472	resnet18-v2-7	17735962626376886	17736062486101664	45514915
872	googlenet-9	17735990173382758	17736090123417022	45556077
951	resnet18-v2-7	17736003763885532	17736103932231426	45655581
463	resnet50-v2-7	17735961761671722	17736062219300224	45787433
794	inception_v3	17735982134660088	17736082615325486	45797933
874	googlenet-9	17735990177079460	17736090941286582	45927168
768	resnet34-v2-7	17735980478830368	17736081365416644	45982947
763	densenet-9	17735980451702946	17736081365371706	45995291
129	squeezenet1.1-7	17735942296873708	17736043329487188	46049504
632	inception_v3	17735971743393592	17736072893868732	46103224
776	googlenet-9	17735981789247100	17736082971205814	46117574
939	resnet18-v2-7	17736003095880278	17736104280998216	46119014
565	googlenet-9	17735965934513386	17736067394082450	46244106
789	googlenet-9	17735982114991028	17736083584527774	46248649
997	densenet-9	17736008225673744	17736109713662078	46257059
590	resnet34-v2-7	17735968042015778	17736069616070968	46296287
905	mobilenetv2-7	17735992011570264	17736093596088636	46301056
964	googlenet-9	17736004352500328	17736105957006744	46310167
934	resnet50-v2-7	17736002782193082	17736104393631120	46313326
958	densenet-9	17736003818787480	17736105533888370	46360574
770	mobilenetv2-7	17735981252805466	17736082971380520	46362158
839	resnet50-v2-7	17735988400719406	17736090123795492	46364209
788	resnet34-v2-7	17735982110313006	17736083871000292	46381352
915	mobilenetv2-7	17735992225920206	17736094182535232	46470654
858	mnist-8	17735989261960124	17736091272264144	46495124
780	resnet18-v2-7	17735981825717290	17736083919294058	46533079
954	densenet-9	17736003781852082	17736105956972598	46570246
893	inception_v3	17735991597004138	17736094182691688	46757378
758	squeezenet1.1-7	17735980144163398	17736082820298360	46798602
560	googlenet-9	17735965880477692	17736068737797970	46881185
742	mnist-8	17735978377765628	17736081365441466	46940599
308	mobilenetv2-7	17735950208174906	17736053271717486	46975178
597	mobilenetv2-7	17735969775885794	17736072893815578	46999967
